0,0,40,110,4,4,3,3,1
0,1,129,101,144,144,1,1,1
0,2,10,171,224,224,3,3,1
0,3,38,59,99,99,3,3,1
0,4,5,177,40,40,3,3,1
0,5,167,13,220,220,3,3,1
0,6,97,122,56,56,3,3,1
0,7,121,243,184,184,1,1,1
0,8,166,30,162,162,1,1,1
0,9,94,92,81,81,3,3,1
0,10,61,74,45,45,3,3,1
0,11,207,245,174,174,1,1,1
0,12,48,166,10,10,1,1,1
0,13,110,98,186,186,3,3,1
0,14,138,126,87,87,1,1,1
0,15,78,10,184,184,1,1,1
0,16,170,152,128,128,1,1,1
0,17,146,184,220,220,1,1,1
0,18,235,188,47,47,1,1,1
0,19,195,4,175,175,1,1,1
0,20,126,102,155,155,3,3,1
0,21,240,79,60,60,1,1,1
0,22,29,135,194,194,3,3,1
0,23,72,70,166,166,3,3,1
0,24,92,148,152,152,3,3,1
0,25,201,9,58,58,3,3,1
0,26,6,168,185,185,1,1,1
0,27,31,154,36,36,1,1,1
0,28,120,30,51,51,3,3,1
0,29,164,112,212,212,1,1,1
0,30,219,173,47,47,3,3,1
0,31,140,239,165,165,1,1,1
0,32,110,239,132,132,3,3,1
0,33,168,131,201,201,3,3,1
0,34,56,136,44,44,1,1,1
0,35,181,94,77,77,1,1,1
0,36,117,201,27,27,1,1,1
0,37,62,71,1,1,1,1,1
0,38,234,22,48,48,1,1,1
0,39,71,193,223,223,3,3,1
0,40,235,243,48,48,3,3,1
0,41,197,190,64,64,1,1,1
0,42,196,1,170,170,3,3,1
0,43,109,225,153,153,3,3,1
0,44,222,136,143,143,1,1,1
0,45,86,6,158,158,1,1,1
0,46,8,110,189,189,1,1,1
0,47,236,23,84,84,1,1,1
0,48,161,179,22,22,1,1,1
0,49,146,61,33,33,3,3,1
0,50,175,223,121,121,1,1,1
0,51,113,69,150,150,1,1,1
0,52,126,143,64,64,3,3,1
0,53,103,161,17,17,1,1,1
0,54,14,163,64,64,1,1,1
0,55,100,93,36,36,1,1,1
0,56,179,77,196,196,3,3,1
0,57,203,8,116,116,3,3,1
0,58,48,194,177,177,1,1,1
0,59,104,19,175,175,3,3,1
0,60,210,161,88,88,1,1,1
0,61,144,11,195,195,3,3,1
0,62,239,196,43,43,3,3,1
0,63,112,205,49,49,1,1,1
0,64,139,208,113,113,3,3,1
0,65,154,214,18,18,3,3,1
0,66,77,191,41,41,3,3,1
0,67,145,24,84,84,1,1,1
0,68,256,116,128,128,1,1,1
0,69,51,232,123,123,1,1,1
0,70,80,78,29,29,1,1,1
0,71,203,185,134,134,3,3,1
0,72,2,182,119,119,3,3,1
0,73,144,31,135,135,3,3,1
0,74,178,151,194,194,3,3,1
0,75,193,93,18,18,1,1,1
0,76,233,152,153,153,1,1,1
0,77,118,163,188,188,1,1,1
0,78,6,123,214,214,1,1,1
0,79,31,156,15,15,1,1,1
0,80,136,250,224,224,1,1,1
0,81,115,39,36,36,1,1,1
0,82,54,207,50,50,1,1,1
0,83,138,145,76,76,1,1,1
0,84,16,226,112,112,1,1,1
0,85,137,72,223,223,1,1,1
0,86,185,122,154,154,3,3,1
0,87,152,99,124,124,1,1,1
0,88,119,107,153,153,3,3,1
0,89,219,129,64,64,3,3,1
0,90,183,187,162,162,1,1,1
0,91,219,197,34,34,3,3,1
0,92,196,179,99,99,3,3,1
0,93,50,202,179,179,3,3,1
0,94,28,81,108,108,3,3,1
0,95,65,43,197,197,1,1,1
0,96,213,220,14,14,3,3,1
0,97,3,72,139,139,3,3,1
0,98,67,48,119,119,3,3,1
0,99,210,246,7,7,3,3,1
