39,48,156,156,3,3,1
114,193,94,94,3,3,1
157,50,116,116,3,3,1
8,175,188,188,1,1,1
155,27,213,213,1,1,1
112,80,76,76,1,1,1
72,126,215,215,1,1,1
107,125,120,120,3,3,1
20,39,78,78,1,1,1
245,239,222,222,3,3,1
231,83,159,159,1,1,1
189,42,84,84,3,3,1
9,227,103,103,1,1,1
121,6,172,172,1,1,1
82,38,159,159,3,3,1
101,157,160,160,3,3,1
230,205,102,102,3,3,1
251,24,77,77,1,1,1
215,78,158,158,1,1,1
157,160,135,135,3,3,1
94,44,197,197,3,3,1
84,81,5,5,1,1,1
53,3,63,63,1,1,1
44,42,50,50,1,1,1
126,58,12,12,3,3,1
114,175,42,42,3,3,1
231,41,126,126,1,1,1
211,125,89,89,3,3,1
139,225,142,142,3,3,1
236,54,87,87,1,1,1
239,209,198,198,1,1,1
170,182,68,68,1,1,1
41,56,38,38,1,1,1
31,199,131,131,3,3,1
38,104,213,213,1,1,1
216,213,170,170,3,3,1
35,94,20,20,1,1,1
152,241,180,180,1,1,1
114,24,124,124,3,3,1
41,50,23,23,1,1,1
181,221,140,140,3,3,1
201,6,83,83,3,3,1
93,14,136,136,1,1,1
132,97,61,61,1,1,1
125,208,18,18,3,3,1
31,12,73,73,3,3,1
111,72,44,44,3,3,1
8,75,153,153,1,1,1
169,128,139,139,3,3,1
186,136,142,142,3,3,1
98,98,47,47,3,3,1
85,204,223,223,3,3,1
69,222,151,151,3,3,1
176,61,17,17,1,1,1
40,82,52,52,1,1,1
62,98,79,79,1,1,1
155,242,64,64,1,1,1
43,24,216,216,1,1,1
227,153,102,102,1,1,1
202,75,29,29,3,3,1
22,44,63,63,3,3,1
199,248,202,202,1,1,1
78,173,36,36,3,3,1
162,128,80,80,1,1,1
219,147,157,157,3,3,1
169,66,31,31,1,1,1
231,18,133,133,3,3,1
253,187,68,68,3,3,1
175,146,103,103,3,3,1
226,210,137,137,1,1,1
63,152,217,217,3,3,1
203,70,93,93,1,1,1
107,220,112,112,1,1,1
43,83,219,219,3,3,1
191,105,82,82,1,1,1
201,245,113,113,1,1,1
240,9,107,107,1,1,1
129,37,27,27,1,1,1
195,238,106,106,1,1,1
172,129,168,168,1,1,1
130,242,166,166,3,3,1
7,102,76,76,3,3,1
36,104,213,213,1,1,1
41,68,221,221,1,1,1
87,155,200,200,3,3,1
164,183,135,135,1,1,1
241,37,225,225,3,3,1
4,218,25,25,3,3,1
185,23,12,12,1,1,1
226,172,77,77,1,1,1
223,103,16,16,1,1,1
126,11,81,81,3,3,1
66,206,57,57,3,3,1
127,24,165,165,1,1,1
218,38,164,164,1,1,1
162,36,224,224,1,1,1
19,39,189,189,3,3,1
113,86,20,20,1,1,1
131,180,80,80,1,1,1
164,63,155,155,1,1,1
