192,229,56,56,3,3,1
135,220,149,149,1,1,1
200,96,162,162,1,1,1
65,6,101,101,3,3,1
13,192,71,71,3,3,1
85,88,53,53,3,3,1
34,41,135,135,3,3,1
228,43,152,152,3,3,1
247,45,97,97,1,1,1
98,180,14,14,1,1,1
110,161,161,161,3,3,1
124,91,24,24,3,3,1
24,45,26,26,1,1,1
233,215,5,5,1,1,1
42,60,204,204,1,1,1
132,127,198,198,3,3,1
3,184,70,70,1,1,1
55,91,190,190,1,1,1
208,172,137,137,1,1,1
136,125,5,5,3,3,1
37,24,153,153,3,3,1
148,179,180,180,3,3,1
63,138,78,78,3,3,1
235,20,194,194,3,3,1
93,89,171,171,1,1,1
189,113,30,30,3,3,1
212,95,71,71,3,3,1
134,70,68,68,1,1,1
157,130,153,153,3,3,1
219,45,158,158,3,3,1
219,198,128,128,3,3,1
134,226,42,42,3,3,1
7,190,178,178,1,1,1
203,61,166,166,1,1,1
206,186,84,84,1,1,1
61,14,24,24,1,1,1
12,56,168,168,1,1,1
111,18,112,112,1,1,1
163,103,26,26,3,3,1
224,141,205,205,3,3,1
85,122,80,80,3,3,1
67,240,203,203,1,1,1
137,222,48,48,3,3,1
188,158,26,26,1,1,1
187,181,135,135,1,1,1
145,3,122,122,1,1,1
255,148,45,45,1,1,1
71,189,219,219,1,1,1
37,45,171,171,1,1,1
33,172,41,41,1,1,1
229,110,40,40,1,1,1
11,174,73,73,3,3,1
207,181,103,103,3,3,1
115,113,127,127,1,1,1
140,143,102,102,3,3,1
84,205,148,148,1,1,1
142,91,132,132,1,1,1
238,130,2,2,3,3,1
127,171,148,148,1,1,1
147,99,220,220,1,1,1
219,74,178,178,1,1,1
119,167,22,22,3,3,1
88,249,166,166,3,3,1
21,140,145,145,1,1,1
55,181,46,46,3,3,1
204,105,141,141,1,1,1
65,143,188,188,3,3,1
142,92,13,13,1,1,1
17,248,23,23,3,3,1
202,39,74,74,1,1,1
256,148,87,87,3,3,1
184,64,176,176,1,1,1
13,126,13,13,1,1,1
120,249,138,138,1,1,1
1,25,102,102,3,3,1
38,75,193,193,1,1,1
98,126,215,215,1,1,1
103,95,132,132,3,3,1
201,234,23,23,1,1,1
253,145,142,142,3,3,1
193,78,84,84,3,3,1
55,201,87,87,3,3,1
65,15,162,162,3,3,1
251,75,196,196,3,3,1
48,33,142,142,1,1,1
97,180,48,48,3,3,1
66,245,162,162,1,1,1
14,218,116,116,1,1,1
166,244,190,190,1,1,1
208,246,52,52,1,1,1
142,167,182,182,1,1,1
21,118,198,198,1,1,1
220,179,210,210,1,1,1
93,10,34,34,3,3,1
56,226,35,35,3,3,1
249,248,72,72,1,1,1
19,141,39,39,1,1,1
124,148,179,179,3,3,1
195,87,203,203,1,1,1
140,110,139,139,3,3,1
