8,53,13,13,1,1,1
71,212,124,124,3,3,1
133,49,29,29,1,1,1
185,35,208,208,1,1,1
30,233,33,33,3,3,1
155,56,102,102,1,1,1
102,39,78,78,3,3,1
97,72,219,219,3,3,1
33,182,60,60,3,3,1
122,121,17,17,3,3,1
182,246,21,21,1,1,1
89,1,106,106,1,1,1
208,226,144,144,3,3,1
246,122,102,102,1,1,1
213,85,126,126,3,3,1
2,243,39,39,1,1,1
23,133,72,72,3,3,1
182,201,110,110,1,1,1
192,199,40,40,3,3,1
18,118,99,99,3,3,1
219,247,210,210,1,1,1
115,217,109,109,1,1,1
67,97,108,108,1,1,1
185,256,209,209,3,3,1
207,117,199,199,1,1,1
134,62,30,30,1,1,1
223,130,146,146,3,3,1
199,11,77,77,3,3,1
78,227,6,6,3,3,1
33,215,123,123,1,1,1
84,208,109,109,1,1,1
130,99,137,137,3,3,1
253,157,2,2,3,3,1
162,123,82,82,3,3,1
212,166,6,6,1,1,1
196,83,136,136,1,1,1
127,31,208,208,1,1,1
1,218,35,35,1,1,1
237,190,70,70,1,1,1
31,155,47,47,1,1,1
104,143,17,17,1,1,1
240,238,179,179,1,1,1
170,189,107,107,1,1,1
200,5,103,103,1,1,1
64,250,82,82,3,3,1
41,54,190,190,3,3,1
2,73,117,117,1,1,1
178,115,49,49,1,1,1
246,159,163,163,3,3,1
238,206,145,145,1,1,1
24,187,188,188,3,3,1
231,236,144,144,3,3,1
194,248,4,4,1,1,1
69,38,19,19,1,1,1
91,232,224,224,1,1,1
199,46,50,50,3,3,1
174,138,201,201,1,1,1
221,86,219,219,3,3,1
28,58,10,10,1,1,1
45,204,121,121,3,3,1
202,56,161,161,3,3,1
63,226,76,76,1,1,1
158,23,36,36,3,3,1
131,245,176,176,3,3,1
224,99,59,59,3,3,1
231,102,21,21,1,1,1
178,40,19,19,3,3,1
127,172,50,50,3,3,1
219,212,35,35,3,3,1
134,149,151,151,3,3,1
191,46,163,163,1,1,1
125,161,218,218,1,1,1
1,236,48,48,1,1,1
78,78,115,115,3,3,1
118,6,142,142,3,3,1
67,145,75,75,1,1,1
8,81,87,87,3,3,1
192,183,85,85,1,1,1
193,56,121,121,3,3,1
33,193,165,165,3,3,1
153,208,23,23,1,1,1
134,160,163,163,3,3,1
172,95,182,182,3,3,1
56,91,118,118,3,3,1
142,116,19,19,1,1,1
139,184,185,185,1,1,1
227,143,219,219,1,1,1
177,72,75,75,3,3,1
207,74,132,132,3,3,1
69,61,91,91,3,3,1
112,170,106,106,1,1,1
196,40,76,76,1,1,1
241,149,66,66,1,1,1
55,227,46,46,3,3,1
138,173,109,109,3,3,1
1,106,35,35,3,3,1
31,105,21,21,3,3,1
21,7,184,184,3,3,1
51,229,68,68,1,1,1
112,66,45,45,1,1,1
