149,171,202,202,1,1,1
152,252,207,207,3,3,1
62,193,50,50,3,3,1
139,218,50,50,3,3,1
13,252,57,57,3,3,1
56,176,151,151,1,1,1
93,92,67,67,1,1,1
56,172,126,126,1,1,1
208,5,184,184,3,3,1
132,13,208,208,3,3,1
229,198,166,166,3,3,1
141,203,140,140,3,3,1
79,41,75,75,3,3,1
55,44,93,93,1,1,1
223,206,36,36,1,1,1
188,10,34,34,3,3,1
81,157,46,46,3,3,1
182,47,155,155,1,1,1
51,191,111,111,3,3,1
106,139,122,122,1,1,1
216,194,182,182,3,3,1
134,235,55,55,1,1,1
78,176,32,32,3,3,1
166,99,14,14,3,3,1
207,74,130,130,3,3,1
214,58,34,34,1,1,1
59,34,154,154,3,3,1
150,248,135,135,1,1,1
30,144,208,208,3,3,1
40,121,108,108,3,3,1
139,53,85,85,3,3,1
252,96,180,180,1,1,1
153,179,213,213,3,3,1
65,170,36,36,1,1,1
85,118,97,97,3,3,1
93,3,18,18,3,3,1
155,158,84,84,3,3,1
118,14,146,146,3,3,1
235,158,129,129,3,3,1
217,60,186,186,1,1,1
1,114,30,30,3,3,1
102,226,133,133,1,1,1
148,86,4,4,3,3,1
171,75,96,96,1,1,1
179,198,6,6,1,1,1
18,22,197,197,1,1,1
73,95,48,48,3,3,1
148,64,139,139,1,1,1
41,196,125,125,1,1,1
231,119,152,152,1,1,1
8,11,36,36,3,3,1
98,211,221,221,3,3,1
113,49,132,132,1,1,1
14,7,183,183,3,3,1
180,183,139,139,1,1,1
89,149,209,209,3,3,1
182,139,156,156,1,1,1
162,67,68,68,3,3,1
179,61,68,68,1,1,1
216,188,168,168,3,3,1
107,159,174,174,3,3,1
24,247,93,93,3,3,1
203,43,84,84,1,1,1
228,91,20,20,3,3,1
166,98,92,92,1,1,1
89,229,42,42,1,1,1
120,69,90,90,3,3,1
37,239,221,221,3,3,1
48,148,159,159,3,3,1
217,204,3,3,3,3,1
240,144,171,171,1,1,1
256,129,222,222,1,1,1
4,165,167,167,3,3,1
143,9,212,212,3,3,1
7,102,44,44,1,1,1
89,92,73,73,1,1,1
28,33,168,168,3,3,1
238,7,206,206,1,1,1
144,236,202,202,3,3,1
46,105,97,97,3,3,1
141,171,53,53,1,1,1
70,190,24,24,3,3,1
252,81,188,188,1,1,1
96,241,58,58,1,1,1
39,79,91,91,3,3,1
134,238,27,27,1,1,1
154,154,118,118,3,3,1
85,7,84,84,3,3,1
180,240,31,31,3,3,1
105,69,3,3,1,1,1
204,42,3,3,1,1,1
138,243,145,145,3,3,1
231,197,208,208,1,1,1
38,180,138,138,1,1,1
215,225,171,171,3,3,1
41,253,11,11,3,3,1
62,96,103,103,3,3,1
170,153,85,85,3,3,1
106,180,19,19,3,3,1
1,147,130,130,1,1,1
