27,96,87,87,3,3,1
29,256,115,115,3,3,1
27,57,48,48,3,3,1
17,81,198,198,3,3,1
132,240,111,111,3,3,1
4,148,149,149,1,1,1
115,83,54,54,3,3,1
22,171,149,149,3,3,1
124,81,147,147,1,1,1
230,143,90,90,3,3,1
123,178,68,68,3,3,1
161,201,182,182,3,3,1
30,12,88,88,3,3,1
96,146,182,182,3,3,1
166,188,9,9,3,3,1
143,234,8,8,1,1,1
190,108,126,126,3,3,1
239,20,96,96,1,1,1
160,89,218,218,3,3,1
223,102,13,13,3,3,1
209,67,213,213,3,3,1
56,211,62,62,3,3,1
136,26,151,151,3,3,1
57,240,207,207,1,1,1
214,21,56,56,3,3,1
168,251,217,217,3,3,1
121,204,28,28,1,1,1
128,56,149,149,1,1,1
222,12,194,194,3,3,1
51,137,58,58,1,1,1
160,34,103,103,1,1,1
82,14,72,72,1,1,1
226,110,160,160,1,1,1
170,227,79,79,1,1,1
42,162,27,27,1,1,1
243,128,202,202,1,1,1
220,47,6,6,1,1,1
191,85,164,164,3,3,1
2,175,85,85,1,1,1
134,218,79,79,1,1,1
47,172,180,180,1,1,1
135,208,175,175,1,1,1
171,29,3,3,3,3,1
85,199,133,133,1,1,1
244,126,74,74,3,3,1
162,99,45,45,3,3,1
33,139,10,10,3,3,1
33,43,190,190,1,1,1
95,3,31,31,1,1,1
26,41,196,196,3,3,1
168,180,120,120,3,3,1
256,1,152,152,3,3,1
11,188,178,178,3,3,1
150,67,210,210,3,3,1
125,102,120,120,3,3,1
200,217,70,70,1,1,1
208,215,211,211,1,1,1
60,45,133,133,1,1,1
118,233,162,162,3,3,1
41,58,93,93,3,3,1
52,20,121,121,1,1,1
215,146,176,176,1,1,1
131,171,127,127,3,3,1
74,238,43,43,3,3,1
30,192,74,74,3,3,1
23,232,77,77,1,1,1
218,193,103,103,3,3,1
218,79,206,206,1,1,1
171,199,212,212,3,3,1
97,199,84,84,3,3,1
144,5,27,27,1,1,1
77,93,180,180,1,1,1
180,241,172,172,1,1,1
182,198,198,198,1,1,1
238,190,147,147,1,1,1
172,163,188,188,3,3,1
139,86,104,104,1,1,1
180,164,195,195,1,1,1
241,88,49,49,1,1,1
164,232,97,97,1,1,1
93,192,175,175,3,3,1
238,183,20,20,3,3,1
133,101,147,147,3,3,1
228,4,111,111,3,3,1
194,202,85,85,1,1,1
209,215,64,64,1,1,1
137,200,195,195,3,3,1
205,161,172,172,3,3,1
158,64,93,93,3,3,1
240,237,224,224,3,3,1
61,139,146,146,1,1,1
119,221,60,60,3,3,1
97,206,11,11,1,1,1
123,174,27,27,1,1,1
148,223,163,163,3,3,1
170,229,41,41,3,3,1
190,111,184,184,3,3,1
146,181,114,114,3,3,1
27,188,206,206,3,3,1
208,51,14,14,1,1,1
