255,231,117,117,1,1,1
244,94,47,47,1,1,1
193,40,104,104,3,3,1
28,20,103,103,3,3,1
118,79,197,197,3,3,1
150,84,108,108,3,3,1
244,122,129,129,1,1,1
66,167,201,201,3,3,1
165,122,167,167,3,3,1
13,205,77,77,3,3,1
86,3,103,103,1,1,1
169,47,76,76,3,3,1
39,177,66,66,1,1,1
59,80,108,108,1,1,1
118,25,35,35,3,3,1
185,116,124,124,3,3,1
233,33,118,118,3,3,1
135,2,140,140,1,1,1
180,147,125,125,1,1,1
208,148,111,111,1,1,1
125,255,82,82,3,3,1
96,154,87,87,1,1,1
64,67,39,39,3,3,1
126,28,22,22,3,3,1
16,112,84,84,1,1,1
111,199,162,162,3,3,1
218,1,27,27,3,3,1
47,36,102,102,3,3,1
193,20,154,154,3,3,1
91,130,214,214,3,3,1
198,218,186,186,1,1,1
231,226,106,106,1,1,1
105,171,206,206,1,1,1
69,133,151,151,3,3,1
43,168,225,225,1,1,1
139,145,96,96,3,3,1
108,207,98,98,1,1,1
19,26,71,71,3,3,1
63,82,65,65,3,3,1
59,138,162,162,3,3,1
156,18,175,175,3,3,1
42,51,46,46,1,1,1
116,118,221,221,1,1,1
91,249,8,8,3,3,1
190,112,152,152,1,1,1
51,36,191,191,3,3,1
238,245,80,80,3,3,1
129,152,214,214,1,1,1
50,210,127,127,1,1,1
65,123,139,139,3,3,1
256,114,208,208,3,3,1
169,93,13,13,1,1,1
167,106,102,102,3,3,1
113,90,196,196,1,1,1
117,63,75,75,3,3,1
182,239,211,211,1,1,1
53,222,33,33,1,1,1
159,80,33,33,3,3,1
14,218,41,41,1,1,1
154,67,108,108,3,3,1
65,51,80,80,3,3,1
100,194,125,125,3,3,1
90,23,195,195,1,1,1
146,86,134,134,3,3,1
117,28,154,154,1,1,1
159,7,123,123,3,3,1
121,93,211,211,3,3,1
58,183,7,7,3,3,1
162,67,155,155,1,1,1
12,75,194,194,3,3,1
3,32,223,223,3,3,1
51,95,132,132,3,3,1
16,206,168,168,3,3,1
145,43,86,86,3,3,1
215,124,16,16,3,3,1
162,109,225,225,1,1,1
44,62,201,201,3,3,1
147,203,81,81,1,1,1
120,218,46,46,1,1,1
240,107,18,18,1,1,1
120,238,165,165,3,3,1
238,189,37,37,3,3,1
142,197,207,207,1,1,1
96,173,14,14,1,1,1
157,148,24,24,1,1,1
95,249,154,154,1,1,1
109,36,225,225,1,1,1
71,123,95,95,3,3,1
231,29,165,165,3,3,1
115,238,134,134,1,1,1
135,204,3,3,1,1,1
182,46,168,168,1,1,1
154,107,83,83,1,1,1
122,99,60,60,3,3,1
127,141,85,85,1,1,1
236,233,36,36,3,3,1
78,54,31,31,1,1,1
241,162,60,60,3,3,1
253,201,168,168,1,1,1
214,244,192,192,3,3,1
