221,196,11,11,1,1,1
243,95,225,225,1,1,1
1,89,198,198,1,1,1
21,52,20,20,3,3,1
132,129,158,158,1,1,1
79,101,96,96,1,1,1
22,208,184,184,1,1,1
125,239,75,75,3,3,1
119,250,56,56,1,1,1
229,143,8,8,3,3,1
238,30,99,99,3,3,1
241,37,26,26,3,3,1
198,50,100,100,3,3,1
232,1,223,223,3,3,1
8,90,185,185,3,3,1
241,179,94,94,3,3,1
253,66,78,78,3,3,1
181,120,173,173,3,3,1
102,32,79,79,1,1,1
39,129,158,158,3,3,1
228,96,11,11,3,3,1
229,39,146,146,1,1,1
34,209,122,122,1,1,1
247,42,101,101,1,1,1
38,8,11,11,1,1,1
67,118,3,3,3,3,1
222,32,59,59,3,3,1
177,145,114,114,3,3,1
230,113,179,179,1,1,1
6,254,12,12,3,3,1
229,1,208,208,3,3,1
122,213,100,100,3,3,1
193,59,48,48,1,1,1
248,114,153,153,3,3,1
36,46,12,12,1,1,1
162,103,20,20,1,1,1
203,72,67,67,1,1,1
44,48,155,155,3,3,1
70,4,77,77,3,3,1
200,158,167,167,1,1,1
109,141,8,8,1,1,1
230,145,143,143,1,1,1
246,15,169,169,3,3,1
1,180,87,87,3,3,1
174,51,96,96,3,3,1
79,58,48,48,1,1,1
234,44,127,127,1,1,1
35,256,96,96,1,1,1
73,236,215,215,1,1,1
57,166,129,129,3,3,1
95,155,174,174,3,3,1
36,197,116,116,1,1,1
206,173,206,206,3,3,1
116,16,59,59,1,1,1
121,38,167,167,3,3,1
176,86,115,115,1,1,1
247,64,61,61,1,1,1
28,185,93,93,1,1,1
51,128,192,192,1,1,1
236,2,213,213,1,1,1
211,45,48,48,1,1,1
199,189,113,113,1,1,1
63,61,192,192,1,1,1
248,136,65,65,3,3,1
205,148,207,207,3,3,1
62,66,21,21,1,1,1
182,222,45,45,1,1,1
97,115,110,110,1,1,1
182,138,31,31,3,3,1
49,34,112,112,1,1,1
223,179,107,107,1,1,1
55,76,53,53,1,1,1
122,128,225,225,1,1,1
118,101,200,200,3,3,1
201,86,90,90,1,1,1
191,155,137,137,1,1,1
143,95,199,199,1,1,1
186,75,144,144,3,3,1
250,24,190,190,3,3,1
176,200,20,20,3,3,1
11,218,99,99,1,1,1
156,209,84,84,3,3,1
143,8,154,154,1,1,1
188,108,177,177,3,3,1
109,144,33,33,1,1,1
138,201,157,157,3,3,1
75,51,117,117,1,1,1
234,74,6,6,3,3,1
33,199,112,112,1,1,1
113,194,104,104,3,3,1
75,101,123,123,3,3,1
170,132,119,119,3,3,1
169,171,79,79,1,1,1
220,203,36,36,3,3,1
94,112,151,151,1,1,1
51,96,12,12,3,3,1
134,233,97,97,3,3,1
88,53,58,58,3,3,1
10,171,178,178,3,3,1
136,40,9,9,3,3,1
