10,83,23,1,1,1,3
38,11,98,1,1,1,3
44,53,108,1,1,1,3
20,44,124,1,1,1,3
68,16,28,1,1,1,3
19,76,52,1,1,1,3
64,25,46,1,1,1,3
104,58,128,1,1,1,3
34,61,67,1,1,1,3
69,90,126,1,1,1,3
75,128,14,1,1,1,3
49,33,126,1,1,1,3
107,117,116,1,1,1,3
114,47,17,1,1,1,3
84,40,91,1,1,1,3
62,99,76,1,1,1,3
98,14,124,1,1,1,3
33,87,38,1,1,1,3
18,86,110,1,1,1,3
21,103,125,1,1,1,3
63,93,28,1,1,1,3
104,62,24,1,1,1,3
66,54,87,1,1,1,3
54,42,9,1,1,1,3
55,69,56,1,1,1,3
27,66,103,1,1,1,3
73,41,89,1,1,1,3
53,84,121,1,1,1,3
80,92,44,1,1,1,3
20,14,56,1,1,1,3
61,53,90,1,1,1,3
68,13,12,1,1,1,3
46,24,75,1,1,1,3
125,71,39,1,1,1,3
120,54,37,1,1,1,3
65,58,23,1,1,1,3
96,110,46,1,1,1,3
63,23,37,1,1,1,3
81,128,64,1,1,1,3
91,124,52,1,1,1,3
37,78,95,1,1,1,3
75,92,53,1,1,1,3
66,9,48,1,1,1,3
86,67,107,1,1,1,3
128,92,111,1,1,1,3
94,79,97,1,1,1,3
87,37,88,1,1,1,3
55,90,72,1,1,1,3
78,77,96,1,1,1,3
85,13,62,1,1,1,3
92,69,118,1,1,1,3
82,35,44,1,1,1,3
68,38,123,1,1,1,3
68,110,70,1,1,1,3
106,109,25,1,1,1,3
77,74,40,1,1,1,3
33,78,103,1,1,1,3
77,85,97,1,1,1,3
125,12,37,1,1,1,3
58,102,113,1,1,1,3
81,111,44,1,1,1,3
36,66,74,1,1,1,3
8,14,17,1,1,1,3
52,103,46,1,1,1,3
41,10,45,1,1,1,3
61,96,12,1,1,1,3
85,79,83,1,1,1,3
54,11,50,1,1,1,3
57,114,10,1,1,1,3
101,67,34,1,1,1,3
77,112,16,1,1,1,3
28,57,86,1,1,1,3
86,124,76,1,1,1,3
37,75,53,1,1,1,3
102,98,95,1,1,1,3
31,80,30,1,1,1,3
44,83,101,1,1,1,3
123,65,10,1,1,1,3
70,109,119,1,1,1,3
14,106,63,1,1,1,3
17,37,69,1,1,1,3
44,18,40,1,1,1,3
43,27,92,1,1,1,3
55,67,45,1,1,1,3
115,70,61,1,1,1,3
19,95,57,1,1,1,3
19,25,13,1,1,1,3
26,90,15,1,1,1,3
19,18,123,1,1,1,3
78,39,25,1,1,1,3
15,33,8,1,1,1,3
71,112,73,1,1,1,3
73,53,77,1,1,1,3
87,101,18,1,1,1,3
29,90,128,1,1,1,3
34,127,27,1,1,1,3
94,66,102,1,1,1,3
65,79,17,1,1,1,3
73,48,121,1,1,1,3
65,26,99,1,1,1,3
