49,110,110,1,1,1,3
66,44,88,1,1,1,3
104,71,71,1,1,1,3
28,94,64,1,1,1,3
43,52,106,1,1,1,3
116,35,90,1,1,1,3
109,62,104,1,1,1,3
91,113,45,1,1,1,3
90,61,74,1,1,1,3
11,48,39,1,1,1,3
117,86,88,1,1,1,3
52,17,54,1,1,1,3
69,106,128,1,1,1,3
56,76,94,1,1,1,3
109,81,104,1,1,1,3
101,107,57,1,1,1,3
91,61,105,1,1,1,3
65,38,90,1,1,1,3
99,97,52,1,1,1,3
109,16,52,1,1,1,3
10,42,28,1,1,1,3
12,115,89,1,1,1,3
18,95,63,1,1,1,3
100,69,109,1,1,1,3
97,22,22,1,1,1,3
93,18,20,1,1,1,3
57,39,50,1,1,1,3
121,39,46,1,1,1,3
86,74,52,1,1,1,3
61,27,102,1,1,1,3
58,14,9,1,1,1,3
62,16,33,1,1,1,3
45,95,65,1,1,1,3
8,113,8,1,1,1,3
81,8,109,1,1,1,3
19,89,91,1,1,1,3
78,69,111,1,1,1,3
36,54,103,1,1,1,3
95,74,35,1,1,1,3
91,79,49,1,1,1,3
88,9,33,1,1,1,3
80,82,33,1,1,1,3
60,69,27,1,1,1,3
39,118,43,1,1,1,3
36,88,36,1,1,1,3
124,86,95,1,1,1,3
112,41,38,1,1,1,3
100,39,50,1,1,1,3
55,115,58,1,1,1,3
15,66,95,1,1,1,3
19,11,105,1,1,1,3
101,88,10,1,1,1,3
117,31,14,1,1,1,3
77,89,82,1,1,1,3
17,124,53,1,1,1,3
67,113,8,1,1,1,3
33,56,39,1,1,1,3
92,14,93,1,1,1,3
36,61,33,1,1,1,3
33,110,40,1,1,1,3
104,34,124,1,1,1,3
115,75,62,1,1,1,3
37,56,72,1,1,1,3
97,125,59,1,1,1,3
54,95,98,1,1,1,3
33,126,31,1,1,1,3
59,127,51,1,1,1,3
128,117,23,1,1,1,3
126,126,112,1,1,1,3
26,74,58,1,1,1,3
68,49,10,1,1,1,3
73,73,54,1,1,1,3
122,28,54,1,1,1,3
9,92,102,1,1,1,3
124,123,57,1,1,1,3
109,79,60,1,1,1,3
119,69,125,1,1,1,3
69,30,86,1,1,1,3
41,28,32,1,1,1,3
36,22,84,1,1,1,3
113,94,74,1,1,1,3
12,75,104,1,1,1,3
113,13,24,1,1,1,3
85,21,8,1,1,1,3
78,99,110,1,1,1,3
85,83,25,1,1,1,3
115,93,111,1,1,1,3
13,50,60,1,1,1,3
54,16,72,1,1,1,3
66,23,8,1,1,1,3
44,68,122,1,1,1,3
73,106,8,1,1,1,3
68,40,116,1,1,1,3
43,65,66,1,1,1,3
124,37,96,1,1,1,3
47,56,120,1,1,1,3
21,15,67,1,1,1,3
119,105,105,1,1,1,3
95,12,93,1,1,1,3
117,60,44,1,1,1,3
