1,1,1024,1024,1,1,1,1,0
1,1,20,768,3072,1,1,1,3
1,1,4096,1024,1,1,1,1,0
1,1,20,2048,2048,1,1,1,3
1,1,768,768,1,1,1,1,0
1,1,20,1280,1280,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,1024,4096,1,1,1,1,0
1,1,20,768,3072,1,1,1,3
1,1,20,2048,2048,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,8192,1280,1,1,1,3
1,1,4096,1024,1,1,1,1,0
1,1,20,768,3072,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,20,8192,2048,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,512,128,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,20,1280,1280,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,1280,1280,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,512,128,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,512,128,1,1,1,3
1,1,20,128,128,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,768,768,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,1280,8192,1,1,1,3
1,1,20,2048,2048,1,1,1,3
1,1,20,512,512,1,1,1,3
1,1,20,2304,768,1,1,1,3
1,1,20,1280,8192,1,1,1,3
1,1,4096,1024,1,1,1,1,0
1,1,20,2304,768,1,1,1,3
1,1,20,3072,768,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,20,3072,768,1,1,1,3
1,1,20,2304,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,3072,1024,1,1,1,1,0
1,1,20,4096,16384,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,1280,1280,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,2048,2048,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,1280,1280,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,1024,1024,1,1,1,1,0
1,1,1024,1024,1,1,1,1,0
1,1,1024,4096,1,1,1,1,0
1,1,20,2048,2048,1,1,1,3
1,1,20,3072,768,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,20,4096,16384,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,2048,8192,1,1,1,3
1,1,20,3072,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,768,768,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,20,128,128,1,1,1,3
1,1,512,768,768,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,768,768,1,1,1,1,0
1,1,20,8192,1280,1,1,1,3
1,1,20,1280,8192,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,20,128,128,1,1,1,3
1,1,20,8192,2048,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,4096,1024,1,1,1,1,0
1,1,4096,1024,1,1,1,1,0
1,1,20,512,128,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,768,768,1,1,1,1,0
1,1,20,2048,8192,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,512,128,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,768,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,512,512,1,1,1,3
1,1,1024,4096,1,1,1,1,0
1,1,20,1280,8192,1,1,1,3
1,1,20,8192,1280,1,1,1,3
1,1,4096,1024,1,1,1,1,0
1,1,20,2048,2048,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,128,512,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,768,3072,1,1,1,3
