1,1,20,512,512,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,1280,1280,1,1,1,3
1,1,64,3,224,224,7,7,1
1,1,20,1280,1280,1,1,1,3
1,1,1024,4096,1,1,1,1,0
1,1,20,2304,768,1,1,1,3
1,1,20,1280,8192,1,1,1,3
1,1,20,128,128,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,1280,1280,1,1,1,3
1,1,64,3,224,224,7,7,1
1,1,20,128,512,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,768,3072,1,1,1,3
1,1,512,1024,14,14,1,1,1
1,1,4096,1024,1,1,1,1,0
1,1,20,1280,1280,1,1,1,3
1,1,48,192,14,14,3,3,1
1,1,58,58,28,28,1,1,1
1,1,4096,1024,1,1,1,1,0
1,1,4096,1024,1,1,1,1,0
1,1,20,2048,2048,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,2304,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,1024,1024,1,1,1,1,0
1,1,20,8192,1280,1,1,1,3
1,1,20,8192,2048,1,1,1,3
1,1,20,128,512,1,1,1,3
1,1,20,128,512,1,1,1,3
1,1,768,768,1,1,1,1,0
1,1,32,832,7,7,1,1,1
1,1,1024,4096,1,1,1,1,0
1,1,4096,1024,1,1,1,1,0
1,1,512,512,7,7,3,3,1
1,1,4096,1024,1,1,1,1,0
1,1,20,512,512,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,48,192,7,7,3,3,1
1,1,20,2048,2048,1,1,1,3
1,1,20,512,512,1,1,1,3
1,1,192,1488,7,7,1,1,1
1,1,1024,1024,1,1,1,1,0
1,1,20,4096,4096,1,1,1,3
1,1,1024,512,28,28,1,1,1
1,1,512,512,7,7,3,3,1
1,1,20,16384,4096,1,1,1,3
1,1,20,1280,1280,1,1,1,3
1,1,20,3072,768,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,48,192,28,28,3,3,1
1,1,1024,1024,1,1,1,1,0
1,1,1024,4096,1,1,1,1,0
1,1,20,128,128,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,20,8192,2048,1,1,1,3
1,1,20,128,128,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,1280,1280,1,1,1,3
1,1,256,256,1,1,1,1,0
1,1,192,48,27,27,3,3,1
1,1,1024,1024,1,1,1,1,0
1,1,80,480,14,14,1,1,1
1,1,1,128,1,1,1,1,0
1,1,1024,1024,1,1,1,1,0
1,1,1024,512,14,14,1,1,1
1,1,1024,1024,1,1,1,1,0
1,1,20,2304,768,1,1,1,3
1,1,20,512,512,1,1,1,3
1,1,20,768,768,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,20,512,512,1,1,1,3
1,1,20,512,512,1,1,1,3
1,1,20,512,512,1,1,1,3
1,1,48,192,14,14,3,3,1
1,1,20,512,128,1,1,1,3
1,1,192,1920,14,14,1,1,1
1,1,20,1280,1280,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,1,116,28,28,3,3,2
1,1,20,4096,4096,1,1,1,3
1,1,20,1280,1280,1,1,1,3
1,1,768,768,1,1,1,1,0
1,1,1024,1024,1,1,1,1,0
1,1,4096,1024,1,1,1,1,0
1,1,20,128,128,1,1,1,3
1,1,20,3072,768,1,1,1,3
1,1,20,512,128,1,1,1,3
1,1,192,2112,7,7,1,1,1
1,1,20,128,512,1,1,1,3
1,1,20,1280,8192,1,1,1,3
1,1,256,384,13,13,3,3,1
1,1,20,1280,1280,1,1,1,3
1,1,1024,4096,1,1,1,1,0
1,1,20,1280,8192,1,1,1,3
1,1,1024,1024,1,1,1,1,0
1,1,24,512,14,14,1,1,1
