1,0,77,119,94,1,1,1,3
1,1,106,17,56,1,1,1,3
1,2,86,112,85,1,1,1,3
2,0,171,774,1,1,1,1,0
0,0,256,122,221,221,3,3,1
2,1,392,469,1,1,1,1,0
1,3,48,15,123,1,1,1,3
2,2,410,168,1,1,1,1,0
0,1,210,124,46,46,3,3,1
1,4,87,40,72,1,1,1,3
0,2,194,67,70,70,1,1,1
1,5,101,28,119,1,1,1,3
2,3,408,258,1,1,1,1,0
0,3,235,122,214,214,3,3,1
2,4,503,536,1,1,1,1,0
1,6,70,66,94,1,1,1,3
0,4,60,149,21,21,1,1,1
2,5,336,628,1,1,1,1,0
1,7,97,69,97,1,1,1,3
0,5,87,161,170,170,1,1,1
1,8,113,8,102,1,1,1,3
2,6,75,464,1,1,1,1,0
1,9,94,53,106,1,1,1,3
0,6,95,82,113,113,1,1,1
2,7,113,84,1,1,1,1,0
2,8,478,461,1,1,1,1,0
2,9,9,44,1,1,1,1,0
1,10,112,38,99,1,1,1,3
1,11,102,28,114,1,1,1,3
2,10,282,247,1,1,1,1,0
1,12,91,39,49,1,1,1,3
2,11,425,632,1,1,1,1,0
2,12,302,8,1,1,1,1,0
0,7,242,4,176,176,1,1,1
0,8,120,184,9,9,1,1,1
0,9,39,256,211,211,1,1,1
0,10,72,173,125,125,1,1,1
2,13,233,219,1,1,1,1,0
2,14,373,60,1,1,1,1,0
1,13,72,87,88,1,1,1,3
1,14,35,31,55,1,1,1,3
2,15,418,374,1,1,1,1,0
2,16,225,238,1,1,1,1,0
0,11,226,195,91,91,1,1,1
0,12,29,114,107,107,1,1,1
0,13,58,253,6,6,3,3,1
0,14,153,87,201,201,1,1,1
2,17,288,177,1,1,1,1,0
1,15,97,47,100,1,1,1,3
0,15,166,190,127,127,1,1,1
2,18,53,222,1,1,1,1,0
0,16,211,219,81,81,1,1,1
2,19,496,384,1,1,1,1,0
2,20,78,418,1,1,1,1,0
2,21,166,201,1,1,1,1,0
1,16,109,122,13,1,1,1,3
2,22,504,707,1,1,1,1,0
1,17,43,84,27,1,1,1,3
1,18,99,48,26,1,1,1,3
1,19,100,122,91,1,1,1,3
2,23,214,396,1,1,1,1,0
2,24,327,480,1,1,1,1,0
0,17,51,44,55,55,3,3,1
1,20,79,116,114,1,1,1,3
1,21,67,22,47,1,1,1,3
0,18,140,60,213,213,3,3,1
2,25,31,697,1,1,1,1,0
2,26,199,330,1,1,1,1,0
2,27,461,548,1,1,1,1,0
2,28,267,323,1,1,1,1,0
0,19,36,156,13,13,1,1,1
0,20,24,251,157,157,3,3,1
2,29,182,295,1,1,1,1,0
2,30,172,168,1,1,1,1,0
2,31,384,431,1,1,1,1,0
1,22,27,50,44,1,1,1,3
0,21,247,240,140,140,1,1,1
1,23,61,46,19,1,1,1,3
1,24,55,57,112,1,1,1,3
1,25,78,87,8,1,1,1,3
0,22,79,16,216,216,1,1,1
0,23,65,86,132,132,3,3,1
1,26,39,105,103,1,1,1,3
2,32,277,375,1,1,1,1,0
1,27,113,19,51,1,1,1,3
0,24,134,84,67,67,3,3,1
2,33,315,138,1,1,1,1,0
2,34,366,791,1,1,1,1,0
1,28,39,59,70,1,1,1,3
0,25,55,120,46,46,1,1,1
0,26,18,76,62,62,1,1,1
2,35,320,538,1,1,1,1,0
1,29,44,29,96,1,1,1,3
2,36,11,258,1,1,1,1,0
0,27,157,87,84,84,3,3,1
0,28,134,88,158,158,1,1,1
0,29,200,106,35,35,1,1,1
0,30,84,78,177,177,3,3,1
2,37,479,705,1,1,1,1,0
2,38,165,170,1,1,1,1,0
0,31,46,137,130,130,1,1,1
0,32,231,5,162,162,1,1,1
0,33,245,16,82,82,3,3,1
