39,705,1,1,1,1,0
75,541,1,1,1,1,0
87,642,1,1,1,1,0
360,504,1,1,1,1,0
389,781,1,1,1,1,0
287,283,1,1,1,1,0
434,124,1,1,1,1,0
86,501,1,1,1,1,0
120,373,1,1,1,1,0
323,737,1,1,1,1,0
198,361,1,1,1,1,0
196,605,1,1,1,1,0
420,477,1,1,1,1,0
274,466,1,1,1,1,0
122,167,1,1,1,1,0
377,79,1,1,1,1,0
308,447,1,1,1,1,0
450,164,1,1,1,1,0
395,540,1,1,1,1,0
92,512,1,1,1,1,0
450,294,1,1,1,1,0
369,574,1,1,1,1,0
460,414,1,1,1,1,0
397,798,1,1,1,1,0
128,147,1,1,1,1,0
157,770,1,1,1,1,0
282,71,1,1,1,1,0
89,180,1,1,1,1,0
81,703,1,1,1,1,0
478,331,1,1,1,1,0
453,262,1,1,1,1,0
229,766,1,1,1,1,0
462,653,1,1,1,1,0
10,20,1,1,1,1,0
300,600,1,1,1,1,0
508,86,1,1,1,1,0
460,31,1,1,1,1,0
424,338,1,1,1,1,0
145,225,1,1,1,1,0
257,511,1,1,1,1,0
488,27,1,1,1,1,0
489,332,1,1,1,1,0
389,228,1,1,1,1,0
468,29,1,1,1,1,0
103,504,1,1,1,1,0
317,24,1,1,1,1,0
213,479,1,1,1,1,0
77,648,1,1,1,1,0
80,675,1,1,1,1,0
420,504,1,1,1,1,0
420,672,1,1,1,1,0
419,480,1,1,1,1,0
291,511,1,1,1,1,0
95,547,1,1,1,1,0
297,509,1,1,1,1,0
482,12,1,1,1,1,0
34,805,1,1,1,1,0
27,812,1,1,1,1,0
396,199,1,1,1,1,0
189,23,1,1,1,1,0
123,203,1,1,1,1,0
217,616,1,1,1,1,0
306,69,1,1,1,1,0
243,182,1,1,1,1,0
161,722,1,1,1,1,0
54,281,1,1,1,1,0
284,785,1,1,1,1,0
426,567,1,1,1,1,0
32,637,1,1,1,1,0
412,162,1,1,1,1,0
442,109,1,1,1,1,0
66,283,1,1,1,1,0
245,561,1,1,1,1,0
156,615,1,1,1,1,0
165,128,1,1,1,1,0
399,22,1,1,1,1,0
481,404,1,1,1,1,0
460,453,1,1,1,1,0
322,270,1,1,1,1,0
407,9,1,1,1,1,0
205,334,1,1,1,1,0
131,81,1,1,1,1,0
371,268,1,1,1,1,0
289,498,1,1,1,1,0
145,213,1,1,1,1,0
372,783,1,1,1,1,0
243,634,1,1,1,1,0
134,462,1,1,1,1,0
259,447,1,1,1,1,0
256,551,1,1,1,1,0
141,79,1,1,1,1,0
301,599,1,1,1,1,0
470,303,1,1,1,1,0
255,209,1,1,1,1,0
486,258,1,1,1,1,0
308,167,1,1,1,1,0
132,551,1,1,1,1,0
485,695,1,1,1,1,0
395,561,1,1,1,1,0
266,592,1,1,1,1,0
