177,479,1,1,1,1,0
305,19,1,1,1,1,0
247,630,1,1,1,1,0
234,616,1,1,1,1,0
341,18,1,1,1,1,0
224,642,1,1,1,1,0
14,361,1,1,1,1,0
376,13,1,1,1,1,0
313,133,1,1,1,1,0
226,405,1,1,1,1,0
142,492,1,1,1,1,0
205,79,1,1,1,1,0
65,60,1,1,1,1,0
25,612,1,1,1,1,0
337,226,1,1,1,1,0
503,520,1,1,1,1,0
242,724,1,1,1,1,0
449,271,1,1,1,1,0
446,286,1,1,1,1,0
133,281,1,1,1,1,0
365,512,1,1,1,1,0
159,765,1,1,1,1,0
203,713,1,1,1,1,0
77,561,1,1,1,1,0
329,41,1,1,1,1,0
283,240,1,1,1,1,0
420,446,1,1,1,1,0
431,350,1,1,1,1,0
429,467,1,1,1,1,0
246,276,1,1,1,1,0
38,718,1,1,1,1,0
176,259,1,1,1,1,0
186,397,1,1,1,1,0
497,50,1,1,1,1,0
272,99,1,1,1,1,0
124,627,1,1,1,1,0
172,777,1,1,1,1,0
286,811,1,1,1,1,0
256,772,1,1,1,1,0
475,537,1,1,1,1,0
222,679,1,1,1,1,0
346,11,1,1,1,1,0
464,100,1,1,1,1,0
345,30,1,1,1,1,0
97,702,1,1,1,1,0
225,806,1,1,1,1,0
255,430,1,1,1,1,0
50,637,1,1,1,1,0
178,124,1,1,1,1,0
426,617,1,1,1,1,0
191,559,1,1,1,1,0
302,712,1,1,1,1,0
43,186,1,1,1,1,0
134,357,1,1,1,1,0
104,140,1,1,1,1,0
199,791,1,1,1,1,0
196,39,1,1,1,1,0
144,638,1,1,1,1,0
131,798,1,1,1,1,0
39,393,1,1,1,1,0
287,73,1,1,1,1,0
265,494,1,1,1,1,0
401,767,1,1,1,1,0
55,606,1,1,1,1,0
482,149,1,1,1,1,0
206,667,1,1,1,1,0
197,180,1,1,1,1,0
442,325,1,1,1,1,0
403,312,1,1,1,1,0
98,307,1,1,1,1,0
35,651,1,1,1,1,0
48,511,1,1,1,1,0
305,111,1,1,1,1,0
137,199,1,1,1,1,0
288,714,1,1,1,1,0
70,125,1,1,1,1,0
113,670,1,1,1,1,0
421,610,1,1,1,1,0
136,108,1,1,1,1,0
356,556,1,1,1,1,0
9,428,1,1,1,1,0
249,301,1,1,1,1,0
471,459,1,1,1,1,0
507,322,1,1,1,1,0
123,11,1,1,1,1,0
40,678,1,1,1,1,0
16,132,1,1,1,1,0
377,758,1,1,1,1,0
242,58,1,1,1,1,0
456,186,1,1,1,1,0
300,567,1,1,1,1,0
155,316,1,1,1,1,0
74,644,1,1,1,1,0
94,631,1,1,1,1,0
261,501,1,1,1,1,0
254,414,1,1,1,1,0
273,18,1,1,1,1,0
37,565,1,1,1,1,0
119,742,1,1,1,1,0
399,603,1,1,1,1,0
