1,1,48,192,14,14,3,3,1
1,1,232,232,7,7,1,1,1
1,1,1,32,112,112,3,3,2
1,1,192,1872,14,14,1,1,1
1,1,2048,512,7,7,1,1,1
1,1,232,232,7,7,1,1,1
1,1,192,864,14,14,1,1,1
1,1,1,116,14,14,3,3,2
1,1,512,1024,14,14,1,1,1
1,1,1152,192,7,7,1,1,1
1,1,192,384,14,14,1,1,1
1,1,1,116,14,14,3,3,2
1,1,256,128,28,28,1,1,1
1,1,512,512,28,28,1,1,1
1,1,64,16,54,54,1,1,1
1,1,128,128,56,56,3,3,1
1,1,192,1152,7,7,1,1,1
1,1,256,256,28,28,3,3,1
1,1,48,192,14,14,3,3,1
1,1,512,128,28,28,1,1,1
1,1,512,128,28,28,1,1,1
1,1,116,116,28,28,1,1,1
1,1,128,64,56,56,1,1,1
1,1,512,512,7,7,3,3,1
1,1,512,512,14,14,3,3,1
1,1,232,232,7,7,1,1,1
1,1,192,2160,7,7,1,1,1
1,1,1,144,56,56,3,3,2
1,1,192,1776,7,7,1,1,1
1,1,192,1056,14,14,1,1,1
1,1,960,160,7,7,1,1,1
1,1,256,1024,14,14,1,1,1
1,1,256,1024,14,14,1,1,1
1,1,128,528,14,14,1,1,1
1,1,64,32,14,14,3,3,1
1,1,64,64,56,56,3,3,1
1,1,192,1824,7,7,1,1,1
1,1,72,24,56,56,1,1,1
1,1,256,64,27,27,1,1,1
1,1,256,256,56,56,3,3,1
1,1,48,192,7,7,3,3,1
1,1,256,512,28,28,1,1,1
1,1,48,192,7,7,3,3,1
1,1,58,58,28,28,1,1,1
1,1,32,192,28,28,1,1,1
1,1,1024,1024,14,14,1,1,1
1,1,16,96,54,54,1,1,1
1,1,128,64,56,56,1,1,1
1,1,116,116,14,14,1,1,1
1,1,256,1024,14,14,1,1,1
1,1,192,1152,7,7,1,1,1
1,1,1,576,14,14,5,5,2
1,1,256,256,28,28,3,3,1
1,1,192,1824,14,14,1,1,1
1,1,24,48,56,56,1,1,1
1,1,48,16,112,112,1,1,1
1,1,1,24,56,56,3,3,2
1,1,1,116,14,14,3,3,2
1,1,512,512,14,14,3,3,1
1,1,256,256,56,56,1,1,1
1,1,1024,256,14,14,1,1,1
1,1,1024,512,14,14,1,1,1
1,1,48,192,14,14,3,3,1
1,1,192,48,27,27,1,1,1
1,1,192,384,56,56,1,1,1
1,1,1024,1024,7,7,3,3,1
1,1,192,1920,7,7,1,1,1
1,1,48,832,7,7,1,1,1
1,1,116,116,14,14,1,1,1
1,1,48,192,14,14,3,3,1
1,1,232,232,7,7,1,1,1
1,1,1024,1024,7,7,3,3,1
1,1,192,240,56,56,1,1,1
1,1,384,64,14,14,1,1,1
1,1,2048,1024,7,7,1,1,1
1,1,16,32,112,112,1,1,1
1,1,116,116,14,14,1,1,1
1,1,1024,256,14,14,1,1,1
1,1,1,384,14,14,3,3,2
1,1,576,96,14,14,1,1,1
1,1,24,72,56,56,1,1,1
1,1,32,16,28,28,3,3,1
1,1,192,528,28,28,1,1,1
1,1,1024,1024,7,7,3,3,1
1,1,320,160,14,14,3,3,1
1,1,1,72,56,56,3,3,2
1,1,116,116,14,14,1,1,1
1,1,512,1024,14,14,1,1,1
1,1,58,58,28,28,1,1,1
1,1,128,32,14,14,3,3,1
1,1,256,256,28,28,3,3,1
1,1,72,24,56,56,1,1,1
1,1,384,768,28,28,1,1,1
1,1,1,576,14,14,3,3,2
1,1,256,128,56,56,1,1,1
1,1,512,256,56,56,1,1,1
1,1,1024,256,14,14,1,1,1
1,1,192,720,14,14,1,1,1
1,1,1024,1024,7,7,3,3,1
1,1,1024,1024,14,14,1,1,1
